gene,gains,losses,count,dist,loss_dist,gain_subsize,loss_subsize,gain_subsize_nofilter,loss_subsize_nofilter,gain_subsize_thresh,loss_subsize_thresh,root_state,gains_flow,losses_flow,gains_markov,losses_markov,gains_entropy,losses_entropy,gain_subsize_marginal,loss_subsize_marginal,gain_subsize_marginal_nofilter,loss_subsize_marginal_nofilter,gain_subsize_marginal_thresh,loss_subsize_marginal_thresh,gain_subsize_entropy,loss_subsize_entropy,gain_subsize_entropy_nofilter,loss_subsize_entropy_nofilter,gain_subsize_entropy_thresh,loss_subsize_entropy_thresh,dist_marginal,loss_dist_marginal,root_prob
group_16560,13,37,338,0.03047,0.11102,0.9316100000000003,4.593389999999993,0.99587,5.023869999999995,0.9316099999999987,4.015210000000005,1,38.65465018912826,34.52335250417928,0.9710388874231585,0.7016305936721033,11.542878147866297,13.588113039494335,1.62774758089678,4.33820919287076,1.6412272794416587,4.378512720558343,1.5170998316854847,3.5732753521796567,0.5238441162358023,1.452316234377601,0.5263742624969545,1.4598846193699864,0.5031307520390184,1.3046512740654532,0.03047,0.11102,0.7498104579704179
dinJ,2,14,338,0.03047,0.06541,1.73596,3.7890400000000017,1.9270199999999995,4.0927200000000035,1.7359600000000006,3.6611100000000074,1,3.850937457091451,12.986098336697086,0.15291563318393253,0.4092024039373478,2.137570048766579,8.144848581316616,1.7310748277354713,4.234881946032076,1.7532567771334455,4.266483222866563,1.560161548283095,3.8607845646674805,1.4825228796080707,3.845076477502425,1.4875548513311256,3.858161210473842,1.3746854428124873,3.605366178022159,0.03047,0.06541,0.7636243499295878
ygeQ,3,24,337,0.03047,0.07802999999999999,1.300199999999999,4.224800000000004,1.5647400000000007,4.4549999999999965,1.3002000000000011,3.9995300000000045,1,5.121309342224987,23.506388323525506,0.1113327832726697,0.4927857399684813,2.2942262093051764,12.673713285462371,1.1742478653551416,4.791708908412395,1.1977244582561144,4.822015541743884,1.0390297731376261,4.2757220960396785,0.888526110924878,4.159554068937979,0.8922711089701788,4.172334614926828,0.828735658010722,3.8191505500659746,0.03047,0.07802999999999999,0.9027434952818154
yhhZtssD,10,10,336,0.06541,0.03047,1.4102899999999983,4.114710000000004,1.73061,4.289130000000001,1.2823600000000013,4.114710000000003,0,10.436985112426976,13.045196712536937,0.33890856937733305,0.32539782167247944,4.227036441378858,8.293454106071199,1.640256837020155,4.32569993674738,1.6825884464074818,4.3371515535925145,1.2391822651971562,4.181553931219197,0.9389145322896996,3.777191323073538,0.9588634268047376,3.7814480210553647,0.7431616219956917,3.7219773564648553,0.06541,0.03047,0.22140256872883973
group_17142,7,0,335,0.046759999999999996,0.03047,1.6901200000000005,3.8348800000000036,2.0628900000000017,3.9568500000000033,1.6291800000000014,3.834880000000005,0,7.11976289687802,0.3669824333349372,0.26155818770567657,0.012570282338411662,4.7294089388132345,0.20645004875884257,2.256414542354512,3.7095422314130357,2.3003878106252107,3.7193521893747987,1.8472884204224216,3.620855967058936,2.117181585998206,3.595008871849175,2.1592970967374847,3.598579842946582,1.7467407757177,3.567986636340785,0.046759999999999996,0.03047,0.06702309618246176
yfeN,20,7,335,0.03047,0.03047,2.2364,3.2886000000000033,2.35644,3.663300000000005,2.2364000000000015,3.288600000000005,1,23.148581733929948,7.305996678886343,0.5442133608136647,0.15902826100268688,13.95660054551082,4.593847086895334,2.7529635612976726,3.2129932124698732,2.7666799154294224,3.2530600845705844,2.610883896586548,2.914116103413458,2.2830675657419426,2.691958579321708,2.2935640001959756,2.716327598342854,2.1739515980875024,2.489521761024387,0.03047,0.03047,0.41318990334946487
mngR,7,0,335,0.046759999999999996,0.03047,1.6901200000000005,3.8348800000000036,2.0628900000000017,3.9568500000000033,1.6291800000000014,3.834880000000005,0,7.11976289687802,0.3669824333349372,0.26155818770567657,0.012570282338411662,4.7294089388132345,0.20645004875884257,2.256414542354512,3.7095422314130357,2.3003878106252107,3.7193521893747987,1.8472884204224216,3.620855967058936,2.117181585998206,3.595008871849175,2.1592970967374847,3.598579842946582,1.7467407757177,3.567986636340785,0.046759999999999996,0.03047,0.06702309618246176
group_12469,3,7,335,0.03047,0.06541,1.3908499999999993,4.134149999999999,1.506429999999999,4.513309999999998,1.3908499999999993,4.006220000000007,1,3.609739844547462,7.153446750039606,0.09323094815172786,0.2421627770067746,1.9365004506794248,4.455501764095865,1.368437715325955,4.597519058441587,1.3726538759440599,4.647086124055944,1.2927412237132427,4.112047084802808,1.2815002274779952,4.28071932866156,1.2848283456123173,4.321015227055743,1.2186846780078773,3.907186637120526,0.03047,0.06541,0.9207347724768207
radCyeeS,17,93,334,0.03047,0.10998,1.8439599999999994,3.681040000000002,1.9590599999999994,4.060680000000001,1.8439600000000003,3.150820000000007,1,60.939509183003125,68.93140528637439,1.32039157590225,1.551440297638862,8.014833994825853,9.117047902408235,2.5551425422784906,3.4108142314890575,2.578448825093581,3.4412911749064286,2.364059484430864,2.8604847006042053,0.12521673648809634,0.20579072483983757,0.12551647057705023,0.20618267832902237,0.12275928314709912,0.19871313381507966,0.03047,0.10998,0.5666626125745936
yodB,9,32,334,0.03047,0.03047,1.7772999999999983,3.7477000000000036,2.1520000000000006,3.867740000000002,1.7773,3.747700000000008,1,12.382167599489593,35.00547581328755,0.22129740746274837,0.5476057157727137,5.648731581955804,20.469638786761948,1.715331452240935,4.250625321526602,1.7474639007759425,4.272276099224055,1.4569313686262306,4.068068631373772,1.0321786392914052,3.4942164630190025,1.0378280207588093,3.5015022801759517,0.9599968713070548,3.408405611565321,0.03047,0.03047,0.6107379136388161
frlC,3,10,334,0.03047,0.03047,2.000120000000001,3.524880000000005,2.4390800000000006,3.580660000000004,2.0001200000000012,3.5248800000000085,0,2.6679473283545496,10.892803428095371,0.0878642576373879,0.29489951296946965,1.4477804558182916,8.968802646919706,2.1938611036630906,3.7720956701044557,2.2383310598010993,3.781408940198907,1.8601276009875722,3.6648723990124354,2.070283549378939,3.6505318683135677,2.1130849147879585,3.656717963583809,1.746555501796082,3.562973811020541,0.03047,0.03047,0.470754034280299
frlB,3,10,334,0.03047,0.03047,2.000120000000001,3.524880000000005,2.4390800000000006,3.580660000000004,2.0001200000000012,3.5248800000000085,0,2.6679473283545496,10.892803428095371,0.0878642576373879,0.29489951296946965,1.4477804558182916,8.968802646919706,2.1938611036630906,3.7720956701044557,2.2383310598010993,3.781408940198907,1.8601276009875722,3.6648723990124354,2.070283549378939,3.6505318683135677,2.1130849147879585,3.656717963583809,1.746555501796082,3.562973811020541,0.03047,0.03047,0.470754034280299
frlR,3,10,334,0.03047,0.03047,2.000120000000001,3.524880000000005,2.4390800000000006,3.580660000000004,2.0001200000000012,3.5248800000000085,0,2.6679473283545496,10.892803428095371,0.0878642576373879,0.29489951296946965,1.4477804558182916,8.968802646919706,2.1938611036630906,3.7720956701044557,2.2383310598010993,3.781408940198907,1.8601276009875722,3.6648723990124354,2.070283549378939,3.6505318683135677,2.1130849147879585,3.656717963583809,1.746555501796082,3.562973811020541,0.03047,0.03047,0.470754034280299
ygeH,11,24,333,0.03047,0.10092000000000001,1.76981,3.7551900000000002,2.0931900000000017,3.926550000000001,1.76981,3.289140000000003,1,16.987442289741594,24.017872935835666,0.40536170956825096,0.6358290794451862,5.114021442016684,10.726303759863718,1.960518520326647,4.005438253440898,1.9890521633957277,4.030687836604279,1.7589749130672092,3.5959490952791078,1.1400678082660864,2.7794740623792213,1.1431912258999466,2.7825104218083476,1.0931082789748396,2.6779972670590735,0.03047,0.07802999999999999,0.7118188952448938
yjiR,28,21,333,0.03047,0.08417000000000001,1.9552199999999995,3.5697800000000006,2.2701800000000003,3.7495600000000002,1.9552199999999997,3.2919400000000065,1,36.154870708716,22.3888070811345,0.7545169779280633,0.609782533469664,15.171668520492918,7.433495289167356,2.5585863012832433,3.4073704724843004,2.5805733118693754,3.4391666881306304,2.3648618789370173,3.122046605271995,1.295047757594414,1.9531572330643159,1.2964249481696124,1.9549854252392764,1.2775590459969643,1.9297960228426878,0.03047,0.046759999999999996,0.6250658974563681
group_17269,21,31,333,0.03047,0.11102,1.1641199999999998,4.3608799999999945,1.22838,4.791359999999995,1.1641199999999985,3.782700000000004,1,38.44818101175951,32.06352580195317,0.9323093507701513,0.6788149777903153,11.553935078796306,12.997861893522778,1.7502749621512614,4.2156818116162675,1.7644546587121341,4.255285341287857,1.6345704747745249,3.4710681856138206,0.613167484384681,1.6234030286982257,0.615543419044015,1.6300793444278219,0.593579587340126,1.4942499143864045,0.03047,0.11102,0.7377458676789956
group_12028,4,28,333,0.03047,0.03047,2.02162,3.5033800000000044,2.4031899999999995,3.6165500000000024,2.021620000000001,3.503380000000007,0,3.2576263960707736,31.731928015605817,0.11135226807040091,0.5296710948224684,0.7338483244989297,20.28641859856747,1.8889792626163258,4.076977511151217,1.928157986382389,4.091582013617615,1.605719342632217,3.9192806573677887,1.436845605911861,3.5682954072734256,1.4596055658345035,3.5770319934413797,1.2372504340703065,3.466762733100305,0.03047,0.03047,0.6728041862724892
group_15061,1,17,332,0.03047,0.07802999999999999,1.2744100000000005,4.250590000000003,1.6491100000000007,4.37063,1.2744100000000014,4.025320000000004,1,3.271546122221082,16.297453503972037,0.13872135978613714,0.4060000864074011,1.5324791454956304,10.524065122599502,1.4077116652843698,4.558245108483169,1.4416867069987436,4.578053293001257,1.159299816952906,4.26433311819463,1.0402774603769422,4.106372747359798,1.0495819925261887,4.117332046833203,0.9613449129260971,3.9543388998823974,0.03047,0.06541,0.739968723867642
paaX,0,15,332,0.03047,0.10624000000000001,1.1812300000000004,4.343770000000002,1.4183000000000003,4.601439999999994,1.1812300000000004,3.8501400000000032,1,1.4181999904880325,14.837422025665756,0.07774420101313821,0.431279594599709,0.5619167811920344,9.424521881428833,1.093365440808397,4.872591332959138,1.099497279270993,4.920242720729004,0.9950493409242466,4.048888430094127,0.8838080203802863,4.405605732042207,0.8855300212421644,4.444605539627871,0.8615526524422272,3.7457897798561217,0.03047,0.10624000000000001,0.9795193230949019
group_17364,11,32,330,0.03047,0.10092000000000001,1.97917,3.5458300000000014,2.3025500000000005,3.7171900000000018,1.9791700000000005,3.079780000000004,1,20.282605474631886,28.91573147580212,0.4880130298964023,0.7416835279056823,6.5857284901482425,12.170726792892882,2.1911002250124465,3.7748565487550847,2.2197171852337907,3.8000228147662014,1.9800746986961884,3.3918484874750776,1.1910184702108013,2.3381373361014113,1.1931179312223674,2.3395708877063894,1.1568266326496606,2.2849040343351925,0.03047,0.07802999999999999,0.637025737803105
group_12370,17,19,330,0.048729999999999996,0.03047,2.0086799999999982,3.5163200000000043,2.2442999999999977,3.7754400000000032,1.93145,3.516320000000008,0,19.0417438443438,24.593406976358406,0.5225131376117627,0.5154588295572973,6.666913253505662,12.513998343904396,2.1684735761978864,3.7974831975696515,2.187649297809645,3.8320907021903543,1.9247201663320446,3.5510390979113873,1.2233922964970105,2.723952190816952,1.2267666655526748,2.7307472163098105,1.1536838784402916,2.6540063235126397,0.048729999999999996,0.03047,0.39457364129697453
pheL,13,7,329,0.03047,0.06601,1.6260199999999996,3.898979999999999,1.6260199999999996,4.3937200000000045,1.626019999999999,3.7361100000000054,1,15.44573621741373,7.200173093731939,0.3979832170976293,0.1828825419856104,9.903028605597191,3.4971004497854308,1.8613675574619788,4.104589216305557,1.8678039897793999,4.151936010220602,1.818176115980036,3.6611069158037557,1.5380691473820522,3.580028773010005,1.5390946866390536,3.616082969042888,1.5300058319492142,3.258662338688948,0.03047,0.046759999999999996,0.7501963934396504
potE,15,6,329,0.03047,0.03047,1.6258999999999995,3.899099999999997,1.6901599999999994,4.329580000000001,1.6258999999999992,3.899100000000007,1,18.30088921737627,5.851537994015487,0.45900214698768693,0.09646376717207586,12.098537520864914,3.6487728382294105,2.075871056630865,3.8900857171366763,2.089091159863764,3.930648840136239,1.9355052270695385,3.5894947729304625,1.6947633176554102,3.360544042008957,1.7019477080832168,3.385105072624425,1.6100332667069648,3.1549895044907945,0.03047,0.03047,0.39948663348339
frlA,3,13,329,0.03047,0.03047,2.020800000000001,3.504200000000005,2.4597600000000006,3.5599800000000044,2.0208000000000017,3.5042000000000084,0,2.620107492645908,14.12791508909006,0.08769121960497823,0.32209053603128757,1.2510490272522758,11.938423845275826,2.1852853223654662,3.7806714514020805,2.2295307892858074,3.7902092107142016,1.852920571584966,3.67207942841504,2.0321963270477212,3.6540289083080895,2.0738672085992746,3.660732150163499,1.715230929873274,3.563202430598512,0.03047,0.03047,0.4776440796536091
group_12825,19,35,327,0.03047,0.11066000000000001,1.02094,4.504059999999997,1.1433900000000001,4.876349999999999,1.0209399999999986,3.940430000000004,1,41.50481429219078,36.84403426299926,1.0145106478989978,0.8474691556485381,10.685112830502623,12.8370098263286,1.6494525722524467,4.316504201515094,1.6631544974473031,4.356585502552699,1.5369189618499337,3.5705812442669598,0.42161922116777434,1.319172945714573,0.4241027958616118,1.3264385171460782,0.40129903069566936,1.186615631602826,0.03047,0.11066000000000001,0.7456828154729467
group_17407,3,18,326,0.03047,0.09444000000000001,1.4462299999999992,4.07877,1.5686799999999994,4.4510600000000045,1.446229999999999,3.7390500000000073,1,4.484550912308401,17.731077384375634,0.13187048378430974,0.34114824724434223,2.4885372370998042,11.929329984195668,1.377201515933999,4.588755257833545,1.3788456884511255,4.640894311548879,1.3634483459235276,3.8319458666723585,1.2373510409435098,4.202868792391626,1.238464661243537,4.246083585142759,1.2283282432675569,3.567078114841929,0.03047,0.09444000000000001,0.9698377351037639
mngB,7,10,324,0.046759999999999996,0.03047,1.8726700000000003,3.6523300000000036,2.245440000000002,3.774300000000003,1.811730000000001,3.652330000000004,0,6.81531300440461,11.045489773551612,0.27009388241397503,0.16990215478324805,3.821788710147461,7.523459648384777,2.2726894072537616,3.6932673665137856,2.317409193806349,3.70233080619366,1.891012776932673,3.633987223067328,1.9985261515554893,3.519430638755338,2.0377331191137342,3.5245926431941617,1.6714853239931242,3.48555902434105,0.03047,0.03047,0.2857585654902675
group_12446,13,5,324,0.06601,0.03047,1.6864200000000003,3.838580000000003,1.9999300000000013,4.019810000000002,1.5235500000000017,3.8385800000000043,0,11.327617546777825,7.616644128329002,0.39824826353970366,0.19443568667897887,5.168112593508691,4.614745611415675,2.0754780049076342,3.8904787688599125,2.120096605968473,3.8996433940315365,1.5763601384986963,3.8193395227955635,1.4922047523191457,3.5812070538388703,1.5119029630391303,3.5835650126357264,1.2463995013139626,3.5673677732249853,0.06601,0.03047,0.21711472515855873
ydjO,11,7,323,0.03047,0.07802999999999999,2.3408399999999974,3.1841600000000065,2.541119999999999,3.4786200000000056,2.3408400000000005,2.9588900000000082,1,12.011095856089423,7.664709869867819,0.208421621455465,0.18413029962452707,8.744816245345968,4.261279449113846,2.529945551763775,3.436011222003767,2.5553176967403224,3.4644223032596813,2.396385640394579,2.9096032936134906,2.3262579069721623,3.1938869787754673,2.331598417324791,3.2123229392304413,2.2622816636138703,2.7465404205290294,0.03047,0.07802999999999999,0.9638047230174379
ykgL,1,26,323,0.03047,0.03047,2.173120000000001,3.351880000000005,2.6120800000000015,3.407660000000005,2.173120000000002,3.3518800000000053,0,0.7310118766792353,27.062078881158556,0.02843823440704858,0.5500133673962844,0.1946353998908426,23.986253448799925,2.0568138003884897,3.9091429733790575,2.100355836367144,3.9193841636328637,1.7275637636290333,3.7974362363709746,1.9131650629815027,3.7537502286753157,1.95226707839336,3.7627034887893607,1.603390852674137,3.6497641159828995,0.03047,0.03047,0.4872387114329701
group_14086,13,6,323,0.03047,0.03047,2.4922999999999997,3.032700000000004,2.8670000000000004,3.152740000000005,2.4923,3.0327000000000077,1,14.172177054332888,6.4369312999421915,0.23318736390553876,0.09008925788495564,8.344795148589748,3.581306496575445,2.966464975368021,2.9994917983995193,3.0102436444203664,3.0094963555796372,2.6364294470795437,2.888570552920459,2.747791284900033,2.7810313456809195,2.7890746705955567,2.7902716362349205,2.429339615894349,2.6752992284957506,0.03047,0.03047,0.5195607944531425
